feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,feature_10,feature_11,feature_12,feature_13,feature_14,feature_15,feature_16,feature_17,feature_18,feature_19,feature_20,feature_21,feature_22,feature_23,feature_24,feature_25,feature_26,feature_27,feature_28,feature_29,feature_30,feature_31,feature_32,feature_33,feature_34,feature_35,feature_36,feature_37,feature_38,feature_39,feature_40,feature_41,feature_42,feature_43,feature_44,feature_45,feature_46,feature_47,feature_48,feature_49,feature_50,feature_51,feature_52,feature_53,feature_54,feature_55,feature_56,feature_57,feature_58,feature_59,feature_60,feature_61,feature_62,feature_63,feature_64,feature_65,feature_66,feature_67,feature_68,feature_69,feature_70,feature_71,feature_72,feature_73,feature_74,feature_75,feature_76,feature_77,feature_78,feature_79,feature_80,feature_81,feature_82,feature_83,feature_84,feature_85,feature_86,feature_87,feature_88,feature_89,feature_90,feature_91,feature_92,feature_93,feature_94,feature_95,feature_96,feature_97,feature_98,feature_99,feature_100,feature_101,feature_102,feature_103,feature_104,feature_105,feature_106,feature_107,feature_108,feature_109,feature_110,feature_111,feature_112,feature_113,feature_114,feature_115,feature_116,feature_117,feature_118,feature_119,feature_120,feature_121,feature_122,feature_123,feature_124,feature_125,feature_126,feature_127
-1.2088473,0.13260719,0.19439639,-0.50874597,-1.4534328,1.2239742,-1.0220858,0.7510789,0.19835249,0.48943987,2.8514757,0.9515469,0.697963,1.6570969,0.7733712,1.4080758,-0.15095505,0.36482254,0.73477334,0.6803952,0.063569985,1.7119123,1.4621425,-1.4091121,0.93082684,1.3906772,0.5717375,-1.7027051,-1.454754,-0.14379445,0.6124418,0.3602069,-1.3894633,-0.48502612,-0.79411966,-1.3767854,0.44613832,0.4440598,0.2196343,-0.55409384,0.20107664,0.60443044,0.5369337,0.21638069,-0.16531354,1.1379068,2.4292505,-0.5405811,2.9930139,-0.069621965,2.1955683,-0.21945468,-0.87209725,-0.24200162,-1.357625,-0.2905136,-1.1883148,2.0656903,2.0438807,1.5714881,0.8443954,0.51203716,-0.6399866,-2.1797886,0.66529703,-2.166725,0.28659102,-0.22287297,-1.7217554,-1.3529071,-0.9162745,1.538588,-0.7682644,0.36310828,-0.5039531,-0.6238266,0.42076153,-0.8949393,1.1389927,0.24434151,1.3189477,0.91252565,2.1984046,-1.1383003,0.5045143,1.7931786,0.92563945,0.20517696,0.17815837,0.15698321,-2.6262088,2.0239472,-0.591866,-1.2782718,1.2424719,-0.037862107,-0.6880537,-0.028835498,-0.91690886,-0.46177226,-2.0191953,1.5231626,0.37682432,0.5952794,0.7670567,-0.563484,0.3500904,1.7719325,1.6602,0.51163137,-2.1285717,-0.17579906,-0.05443953,-1.7317445,0.08097425,0.8462313,-1.7226939,-3.1183558,1.8236886,1.4587336,0.8723929,1.4385465,-0.14222443,-0.34816608,2.1971877,-0.5873673,-1.3978107,-1.355291
0.7231116,1.4298522,-0.89105284,0.306894,0.111056365,-0.13996863,-0.21545619,0.25353295,-0.03860846,-1.0508277,-0.9168857,-0.90463394,0.44903636,-0.26910782,1.5649177,-2.307914,0.790475,0.071883745,-1.1978277,0.7057416,-0.009681836,0.6431351,0.9006471,-0.23494235,0.016733974,0.85371536,-1.3886249,-0.4181128,0.6316209,-1.444724,-0.5588398,-1.2924533,-0.78930086,0.18204644,-2.397125,2.1180763,1.270039,-0.64647377,-0.009090506,-0.41205123,0.2680076,-0.5253341,0.027688887,-1.4006828,0.22800893,-0.68724597,-0.25493532,-1.9047666,1.0600376,-0.6333951,-2.0272853,0.7056823,0.1521256,0.52601266,0.3792593,-1.531069,0.23400375,-0.865653,-0.41419306,-0.265644,-0.39764512,1.1608154,0.17080031,-0.79260266,0.60805637,0.58825815,0.107355155,-0.24365301,-1.1488522,0.32728225,0.4192981,1.1126206,0.35341895,-0.2604261,0.56017494,-0.26503265,-1.3365655,0.85661435,-0.35362136,-0.567892,1.1496053,-1.4768286,-0.17921425,-0.4457868,-0.7220184,1.650091,0.2913563,0.6408115,0.09930177,0.07460085,-0.29706895,1.139651,1.4754435,-0.942208,-0.8630316,0.64149034,-2.8298717,-0.12506364,0.4227688,-0.98796916,-0.179766,-0.81227,0.069833525,1.24987,-0.855952,1.6076403,-0.66313934,-0.098763034,1.9530114,0.14771815,1.68046,-0.8430954,-0.47627756,-0.039625823,-1.1096761,0.54275805,0.06510923,-1.0705216,0.14346415,-0.030990617,1.6542403,0.56726265,-1.3079097,-0.760787,-1.0179436,-0.77238595,-1.4168665,1.0047598
-2.147773,-0.09405491,0.3502058,-1.355277,-1.2649443,2.6001549,1.3587781,-0.26783276,-1.9294035,1.041742,4.4803724,0.9940352,0.35835916,0.8902998,1.9607776,1.5446413,-0.26818347,0.047415614,-1.2842473,2.294862,-0.9261481,1.7206112,-0.6506024,-2.0861459,0.2094276,2.571824,-3.9425435,0.7801744,-2.0317225,-0.80686444,1.5735692,-3.2301035,0.38742882,0.7229721,-0.6320706,-0.17790249,-1.4998685,-1.6343203,-1.1399845,1.0464087,1.8681127,0.95546067,0.6849815,-1.1663222,-0.1217207,-0.043891065,-0.82933235,-0.8612476,3.9807,-1.7428747,0.14593132,-0.044197112,-0.30478287,2.7897787,1.2095972,1.5444696,0.334763,1.0293223,0.560633,2.4532924,1.3956023,0.7609067,-0.19122761,-1.3267084,0.22557934,-0.052284524,2.2382188,0.31020552,-0.88499486,-0.09640964,-0.8835232,4.1665373,1.1556116,-0.49430773,2.639321,0.04755427,0.089906335,-0.24377921,1.3982964,-0.4950765,-1.0737729,-0.70824146,-0.12602533,-3.4162452,0.4338948,-1.5563258,4.125315,2.1401498,-2.978706,0.27657238,-2.5781934,-0.26756555,2.2964432,-0.8292868,0.15606366,-2.0421052,-0.91360086,-0.66993684,-0.967715,0.07176721,-2.3412292,3.3213477,0.54216164,2.0460002,1.0184293,-1.6818825,1.1294142,-1.3007149,2.071277,0.20881608,0.27717072,-1.5316302,0.8259437,-2.446774,-0.51779,2.5624692,0.22524242,-0.28447947,2.7112648,1.7310201,2.197341,0.8333988,3.9364302,-2.2360425,-2.3654416,1.9085197,-3.0124557,1.8401791
0.98899883,-0.66240376,4.253434,4.63587,0.8287047,2.0418353,1.2866445,-1.126516,0.31026185,-0.7621208,-2.0972915,-0.9378414,0.44137877,0.59275854,-3.932991,3.0789468,1.1100701,-0.62082237,3.3747263,1.5073526,-3.0081005,-3.521087,0.4158088,-0.6543674,2.6335552,-0.92053443,2.0025277,-0.56606054,-0.21149518,2.206734,0.5186591,1.4293536,-0.823673,-1.5813717,3.857652,0.33338583,2.739756,-2.8314366,-0.40193474,-1.5815212,-0.8790624,-0.29753977,2.115392,1.3744383,-2.3618608,0.58269185,2.5344725,-1.3383962,-0.468401,1.4922143,1.1323845,0.6267058,0.46165898,1.7264885,-0.36302212,-1.9237461,3.3764663,1.326509,-0.76691365,1.3836248,-0.8155473,-0.050323773,-1.1241575,1.4322923,0.7893575,-2.987429,0.3416617,0.9248391,-1.7124189,-0.04174632,-2.6985903,2.6500282,-0.11447255,-0.99228996,0.7582215,1.9743176,2.8986225,2.5485663,1.4016353,0.6644121,2.556974,0.5543714,2.1738634,0.6691035,-1.7101208,0.3349749,0.82551503,0.35398313,4.25041,-2.904639,-0.4167985,-0.18152425,-3.501038,0.32948077,1.8600214,1.9437023,0.56309927,0.9862298,2.0161552,-0.3446148,-0.1422539,-1.4869539,2.1636636,-0.1446096,-0.81630427,-2.4550002,1.8571033,-0.4862498,-0.12510166,-0.23562416,-2.01024,0.3139697,1.1940881,-3.6762693,1.0054533,-0.5583753,1.8708229,0.42354068,-3.2292683,1.6796772,-1.5747869,1.7852148,-2.9282105,0.22180542,3.1190972,-3.82494,0.4264523,-0.57250094
-0.62836736,1.6092219,3.3963742,2.9280322,0.40791726,-1.6970813,-0.2624422,1.8080293,0.39249432,1.1346452,-0.9045265,0.2620638,-0.12513918,-3.474936,-1.3225827,-2.1055412,-2.644012,-1.5548694,3.1730397,0.7406812,1.6337575,-1.9913365,2.2596543,4.386731,-2.0496624,1.0085896,0.20116054,2.6904497,-1.9408965,-3.6857548,0.2237618,2.2338045,0.43449602,-3.7806416,-4.668322,-2.2125773,1.6690525,1.7477789,-0.015176848,0.6654635,5.40386,-2.3671782,2.4849916,-4.2389417,-2.6867576,-2.0166304,-6.7632866,-3.7345097,0.36665866,-1.537483,-1.9061829,3.0610757,0.7684931,2.545339,-0.28332886,1.1319116,1.5318338,-2.30111,1.2912726,-2.4781833,1.1115402,2.0257676,3.2638788,-0.597653,2.4681091,1.1439468,1.3138124,-2.4392433,0.16469863,0.4218251,2.9159036,-2.24203,-2.832309,0.07306839,-5.090298,-1.3478599,-3.7553444,-2.7955012,2.7200048,4.952633,-5.2009645,0.4465813,-1.4078542,1.7236418,2.347051,5.9045672,3.2892554,-3.225023,-2.5991888,0.18070596,-2.1424363,0.60748136,-1.7519734,-1.778158,-2.933835,-3.2133074,5.2133193,2.6945767,-1.2020314,-4.561674,-0.16533053,-0.9206605,-0.72008246,0.6698059,1.1765581,1.7077411,3.0541406,2.2903774,0.63489616,-1.0865589,-4.97118,-2.7382753,0.593576,1.3094109,-1.0282395,4.0807986,-0.88081753,-0.21888785,3.7952766,-3.4575949,-0.35452667,1.9170456,-2.9045432,-0.98359907,0.1948792,4.4580703,-4.663592,-4.7547545
-0.41319877,-0.4817586,0.6475417,-1.8965149,1.0740218,0.3883693,-0.5885606,0.15892616,-0.1522175,0.4901185,0.7894809,0.7314864,-0.21822539,0.5804261,1.6750333,-1.1646719,0.7542105,0.37851807,-0.8656723,0.63013595,0.65120363,-0.06342785,1.624047,-0.49849078,-0.26481467,0.9994831,-0.23457535,-0.22542877,-0.9656905,-0.9104393,-1.5421025,0.8421521,1.1486474,0.5015051,-0.5383285,-0.04823628,-0.29366255,-0.14784056,0.7032381,0.6740312,1.2303675,0.100299396,0.8798364,-0.74083143,-0.28242287,-1.322184,0.24979289,-0.49595726,0.5501332,0.57132995,0.21001896,-0.48658267,-0.25834525,-0.043357164,-0.15367042,0.41239047,-0.114696756,-0.24780652,0.6000595,1.0117148,0.06377193,0.987289,0.44553047,-0.035901368,0.4912668,-1.0164951,1.0805168,0.27104917,-0.6057041,-0.75254226,-0.25976717,0.45551768,-0.2353617,-0.48239028,1.2044991,0.5977859,1.1498127,-0.49761096,-0.37722662,-0.134467,0.13470356,-0.6069156,0.6454604,0.2530318,0.97916937,0.73174876,0.6079331,-0.16353953,-1.6637359,1.0162205,-0.37976718,0.72264516,-0.07962492,-0.55041903,0.89217085,-0.5519517,-1.1013077,0.22839448,0.4076422,-0.5669708,-0.97522116,-0.38694167,1.6031379,1.4007978,-0.19938648,0.20561975,-0.3870228,1.0616755,1.4953598,-0.39692786,-0.2527698,-1.3430865,-0.3458959,-1.0631702,0.9570137,0.77472556,-0.65249884,-2.2026134,-0.057234585,0.7332288,0.39438498,0.024194151,0.52576697,-0.3198408,-1.2489467,0.09565246,-0.020715391,0.7398098
0.70308673,-0.41688207,1.7494589,-1.7512497,-0.3184235,1.2681005,3.9841058,-0.11476347,-2.7057345,-0.18008836,-3.333443,-0.3803814,-0.7408167,-1.5426612,-2.86222,3.6250136,-2.7833278,2.3804219,0.85443485,-0.22741424,2.5923822,-0.93992144,-0.38537967,-0.29296467,2.235219,3.1457279,-2.5778606,-3.8610947,2.5649867,-2.188192,0.058991335,-3.1658642,-3.9131522,-1.3335102,0.15563783,1.416778,0.4310704,-2.9402764,0.7629616,-1.6068454,5.1419168,-0.81115824,0.48234928,0.36744824,-1.573028,-1.8704683,-3.9347882,3.2496529,2.3099835,3.415302,0.20343167,1.613011,-1.217568,4.950369,-2.4213648,0.9962042,1.5408415,-0.07310089,0.3405325,-0.8385998,0.734197,0.9733654,1.4932954,2.7761877,2.0289612,-2.4225607,-1.1133999,-2.4603086,-0.69902635,-2.9232028,0.722855,0.89498276,-2.2693567,-3.5724053,0.039358273,-2.6479757,-2.5603557,0.877245,-1.7345899,-0.26192138,-1.169964,-3.6173995,-0.21954314,-2.8457017,1.0511281,1.3356867,2.4946823,-3.2705197,2.2034547,2.4146574,-3.12214,0.69140285,-1.2556995,-1.6415108,0.08551369,2.0041375,4.8412504,2.2233214,1.1284359,0.09568453,0.7081848,-1.1135255,-2.1046245,5.1739197,-0.73911154,1.9836322,2.7409062,1.6269797,0.6407615,-0.2433868,-1.8368789,-3.095984,0.04995072,1.0624211,2.6868763,2.7614052,0.38027817,1.3354272,0.28436553,-1.1558642,-0.14888264,0.99821913,-1.6778936,-0.6186212,-0.44525418,-2.2782812,-1.5632844,-1.2490106
-2.3080711,1.3831611,-0.120642945,0.5504736,-0.55807567,0.1068603,0.42425585,-0.884231,-1.345171,1.8751724,-0.7302789,-0.867581,-0.34098643,1.1553404,0.19691859,0.34927619,3.409556,-0.13307434,0.6934702,2.0838826,-0.57672876,-0.3678633,0.20742822,-0.78788006,1.2149664,-0.04498279,-0.1788378,-1.3612026,-0.061453685,-1.0035675,-0.17208862,-2.0206509,0.055326648,-0.8353286,-0.31469586,0.57591367,0.5271983,-1.654768,-0.2611854,0.2725147,0.6870089,1.1042874,1.3339251,-0.8889837,0.7915252,0.4201885,-1.0618337,-1.8998307,1.7351506,0.9519661,-1.5513957,-0.8363644,-0.36204675,1.0485348,1.6124758,-1.3549367,0.77717024,1.6585472,0.5069446,0.20340508,2.533649,0.82706106,-0.5195584,-1.0351169,-0.5904427,-2.2206755,-1.1188678,0.4615877,-1.1813319,1.5582347,0.685126,3.3904114,-0.05787776,0.30372068,-0.8543118,-0.85197586,-1.4173108,2.0934525,-0.44334695,2.286372,1.5586733,-1.1562498,1.9138217,-0.99014753,-1.9168646,1.6860138,1.6296973,0.75056636,-0.10122079,-0.8521983,0.7349584,2.9570918,0.15934508,-1.5071576,1.3376931,2.1124172,-1.0650766,-1.4783567,0.7512157,-0.033088166,-0.6209486,0.7403741,1.5102357,0.98008776,1.3916726,-0.84809107,-0.17199665,-1.1094234,0.31994763,1.7077239,0.0068817325,0.8578129,-0.6939012,-0.23377365,0.78852135,-0.076462835,0.66381097,-0.5983648,0.156919,0.5193208,-0.67574286,0.065775275,0.28726056,-1.9781425,0.62533325,-1.0891365,-1.9328382,0.78761464
0.37531072,-2.04741,3.6413903,5.5890617,-0.5754915,1.5064372,0.061876327,-0.33870262,1.0082903,-0.9443746,-5.7885695,-2.8271728,1.7849972,0.37073207,-0.9883878,3.5113,2.1388745,0.6898855,3.2567372,2.8138933,-3.914133,-3.1669753,0.29895028,-0.2617957,1.3371453,1.1538894,0.86508507,-1.3753101,0.07105811,1.5781491,-2.354018,-1.4114506,-3.3173676,-2.1546485,5.7934256,3.0714178,3.9528818,-3.1375108,-1.521688,0.0060251327,-0.29710424,0.88586587,1.3746527,0.67269385,-3.0923977,0.27398747,4.1643248,0.22656988,0.82347906,2.4349217,-1.2940825,2.1192145,1.1102432,2.9809792,-1.9473239,-2.4284582,3.936916,3.0533886,-1.0323237,1.3484514,-1.7054826,1.0887551,-2.1535366,0.70671517,-0.708145,-3.212455,-3.2989707,0.00043108314,-4.713287,2.452787,-1.7055923,3.4624202,-0.46171534,-1.2909021,-4.3445697,0.47431484,1.3311207,3.0072129,0.6456391,2.6554022,4.6951084,-2.4820607,5.7913,0.43216527,-2.7333837,2.469841,-1.1118088,-0.9393846,5.3789034,-1.1272773,2.61317,0.96679115,-2.3763683,-0.70464224,1.9092064,2.5106437,0.65267336,2.0503592,-0.7240799,-2.240829,-2.9882495,-0.6311727,2.834935,-0.31826845,1.2902443,-2.384892,1.2328699,-1.2817423,-1.3932946,-1.0464618,-1.5290192,2.0220435,2.3988523,-3.0427334,0.25013733,-0.6329976,0.8913208,1.0153286,-0.53696394,0.45214868,0.17077683,4.236723,-3.8530252,-1.1208158,2.970333,-3.9314063,-0.49975428,-2.72135
-1.5145936,-2.268611,4.0401607,5.614973,-0.09668611,2.6011379,-2.5184572,0.6651696,-0.5297817,0.9997056,-3.4306986,-1.6545163,0.38705987,1.0798352,-1.0898187,3.2183752,0.26111174,0.622534,4.177955,2.7774003,-1.156103,-2.6963573,0.6969834,-1.831157,0.27871868,1.1933111,0.6457403,0.45557588,-0.1494028,1.6868744,-0.70338494,-1.4045612,-1.6793344,-2.4431853,3.4586208,2.5910003,3.4211586,-4.511939,-0.8575071,-2.706795,0.9522491,1.2062812,2.220198,0.10777733,-3.4709024,1.9676743,3.7253091,0.9018854,-0.44216847,1.7820832,-0.34954023,1.6547087,2.6345017,2.6501808,-1.4119875,-2.3438134,5.1921473,2.2384388,1.0007579,2.17119,-0.8208296,1.419362,-1.753576,1.193186,0.74259216,-2.435908,-1.2213616,0.88584816,-3.6283367,1.2511183,-0.7440579,1.9006032,-1.1839783,-1.8393458,-2.3138745,0.81713426,1.901398,2.2307851,1.4585791,1.1562543,3.5064197,-0.9485572,5.0070662,0.5308674,-2.4100814,1.4888816,-0.34915948,-0.45756337,4.344935,-1.7198167,2.490093,-0.43033397,-2.4796526,0.4099815,-0.7334443,1.6882551,0.45528284,1.6053984,-0.49050957,-3.8624032,-2.9293935,-0.4331218,3.8343506,-1.5785086,2.31513,-1.5695469,1.9334172,-0.8934025,-1.6163633,-0.67794,-1.4337778,1.2504754,0.29855922,-4.843342,0.28074655,-1.4159801,1.1461575,0.15163828,-1.6983781,0.10956505,-0.511248,2.9386687,-3.0818675,0.13298622,2.1167936,-2.6968002,-0.60345274,-1.1493547
-1.8321687,-0.17873244,-3.2066624,-1.0561833,-0.34649873,0.6019566,-1.1807581,-1.3297899,0.4581058,-0.95062554,3.2318122,-0.5942476,-0.56938416,1.4696246,-1.2045289,0.58726805,-1.4289447,-0.9619715,-1.0185395,-1.3385557,-0.13945976,1.9543954,-1.2269002,0.2706189,0.4828331,-1.0927527,0.4514268,-1.9748012,-0.13999636,1.2428067,-0.72564447,0.6380394,-1.9909406,0.14667049,-0.41365007,-1.2007751,0.5758515,-0.24580516,-0.061082095,-0.82427955,-0.6711127,-0.03290045,-1.874057,0.99416894,1.0074153,0.42438152,3.882963,1.0558052,-0.6692106,2.1032314,4.0084047,1.1926126,-1.4541867,-1.8377604,-0.94137114,-0.7676398,-1.998682,1.031203,-0.9107441,0.70672673,-2.0785885,0.39932457,-1.473224,-2.9486096,0.6623338,-1.6106404,-0.8038948,-1.4804764,0.9000352,-1.1371592,-1.3851808,1.2748753,1.2530408,0.9302486,0.43686938,-2.7096384,-0.4205137,1.3268635,1.2255633,-1.9653201,-2.3826718,1.5405087,-2.3345888,-3.2095833,3.470061,-0.09330671,0.521259,-1.459656,-0.11900817,-0.6824108,-0.5360959,-0.3903634,0.90485156,-0.7336309,1.7692114,1.4063706,0.24850667,0.49856597,0.90796214,0.30478552,-1.000979,0.50029534,-4.3092475,-0.20772527,-0.28936356,-1.0566671,-1.4993805,3.0878112,-1.6820276,0.94612044,-1.5831605,0.2676593,0.82254964,-0.26166278,-1.4278531,-0.22199227,-1.4667294,0.90002996,0.62956053,0.27867848,-0.4243673,0.46025696,-0.09522065,0.2483188,2.2806704,-0.67748183,-0.15052974,-1.077609
-0.071782455,-0.9216978,2.941873,-0.7178111,-0.2585409,0.17361411,4.3917837,-2.2618203,0.019737469,0.3262739,1.299718,3.2916574,-0.7248017,-1.553101,-0.8839357,-0.56351095,0.18419181,-0.082243755,0.24249716,0.2204588,-3.1585364,2.2290688,-0.40915728,0.4005644,-0.78510886,1.4472511,-0.6091465,0.91226065,-1.8256915,-1.6044168,-1.3338507,-2.407941,1.974964,3.260641,0.22079577,1.0747395,-2.044789,-2.7515326,0.6866498,2.2619584,4.894917,0.81064147,1.3546867,-0.5677016,2.9702725,-5.2625856,1.9152445,-1.8943064,1.9508424,-3.8574715,-0.09718505,0.3731825,-0.2568934,2.3443403,2.6778586,3.2329867,-1.2304171,-2.4568207,1.0174848,2.0247898,1.3695633,0.9799795,2.8335385,0.62007755,-0.07858577,-0.23846994,2.224571,-1.1040219,2.6934068,-1.3263859,-1.6459571,0.7893292,0.7113042,1.0923314,-0.5731759,-0.75585586,1.9800198,1.3333359,0.8922179,-0.59393877,-1.2663096,0.89240104,-2.670003,2.1434386,0.22881846,-2.5648694,-1.1347096,-0.8607093,-4.5574565,2.5875156,-4.498153,0.4535358,1.9817185,-1.4264203,0.1673216,-2.7435107,2.5657377,1.4556932,-0.67342263,-2.8914373,-1.8957281,1.1527351,0.898957,-0.18662983,-1.5856066,1.6799017,-1.1408436,0.9616293,-1.0953666,1.4253755,-0.53857803,-0.57662606,-1.8154063,-4.2074842,0.57424283,2.609274,-0.69013405,2.9228995,-1.7056843,1.2405062,2.7150316,1.5936499,3.0475707,2.162426,-1.966913,4.850831,-1.3333026,-0.5313586
-0.78292286,0.64924675,-0.25221813,0.4752121,-1.0679919,0.59140676,-1.0071073,1.014107,0.22087061,1.2853373,1.4597968,1.4590702,-1.6246055,0.9499905,0.6759164,0.5308985,0.53447807,-0.24107358,0.46655437,1.1965494,1.024512,1.0599036,0.50287485,-1.0246911,0.31233206,0.9389279,0.039083958,-1.2855704,-1.988648,0.28740138,0.61760837,0.81677544,1.0168431,-0.5813002,-0.17994905,-0.901703,-0.2590833,0.3796621,0.23395371,-1.128581,2.327549,0.27913862,0.89518625,0.05415842,-0.38118237,0.099054575,0.7626853,1.1184781,0.8897712,-0.2693324,0.87801445,0.0721318,-0.5616719,-0.0506586,-0.5146995,0.8901865,0.7163076,0.17028116,0.6843155,2.3223925,1.3966736,1.1675682,0.26388666,-1.3156568,1.5083752,-1.4215285,0.7511778,-0.5086645,-0.14253353,-0.5250357,0.917028,1.2441813,-0.66200656,-0.44861028,0.23217964,-0.21500625,0.2748087,-0.28619546,0.41373754,0.28462526,-1.4245718,0.25079554,0.26630354,0.6682886,0.102559015,0.42211002,0.7365633,0.08405736,-1.3426585,0.4749765,-0.12288974,0.45752007,-0.20926574,-0.7164779,-0.020734824,-1.0020617,-0.051164992,0.94672394,0.25497636,-0.52187365,-1.5889692,1.0317754,1.9411964,0.25876218,1.4953727,0.463351,-0.24609119,0.9157998,0.8545443,0.39784473,-0.84176886,-0.8132396,-0.4278087,-1.3876363,0.68176734,-0.15771332,0.73279,-0.049809348,1.1091511,-0.07237941,-0.7709785,0.74658823,0.3053255,-0.21807803,-0.26285204,0.3670438,0.19953944,-0.80970144
-3.8938556,1.0891916,2.3335176,-0.1137836,-2.1509843,0.57672024,4.3864446,0.053973317,-1.9083405,-1.419232,2.434874,1.946198,0.6244063,-1.9084733,-1.1077557,2.565936,-0.3917052,-2.4076116,1.1178169,3.9677584,-0.2951093,3.6551046,-3.8032382,-0.3266777,-3.116431,0.9824962,-1.8199395,1.39047,-2.1068625,-0.9629271,0.9589641,-4.7003155,0.36565652,1.4673227,-0.18895257,1.1902972,1.1315455,-2.4407763,1.5152886,-0.47855282,4.1824207,3.441275,1.1092696,-0.5503284,1.3769349,-0.40410447,-3.9824388,-2.084494,3.0880156,-2.9960406,-1.2283227,3.9181972,1.1146802,1.4536146,-1.5986209,0.5209242,-0.854415,-1.002189,-0.9452175,1.3683612,0.8181667,-0.9710757,3.202985,-0.58265245,0.6738305,1.8518405,1.4132936,-3.0473633,1.9706389,0.32624876,-2.8159676,-0.46847668,-0.6987291,0.28955254,0.85581326,-2.4622934,-2.2236195,2.9046907,-0.63795143,-0.7842481,-2.4309163,0.15454648,0.4432509,-0.75928384,-1.8073316,-3.4177291,1.6570063,1.2211698,-2.0499141,4.613475,-2.2813501,-2.3733568,-0.7105054,2.1650133,-2.2332842,-1.245315,2.9394016,1.2541319,-1.7275748,-2.330903,-0.8537617,3.6933522,-0.8397475,2.8209267,0.036630787,-0.54502517,1.1861129,-0.61809886,0.9533585,1.1647539,1.3502417,1.3662169,0.9260566,-4.2931485,-1.9726914,-0.6569265,2.1501968,6.1454396,2.091563,-1.7221485,1.8066885,0.73529816,3.6608086,1.2099943,-1.2012838,4.413123,-1.85194,2.4222746
-2.0101826,1.0946679,6.2262063,1.166909,0.3497764,1.1280929,-0.11353914,4.8787374,0.11488102,0.086126596,-3.5122194,-1.3980628,1.9652476,-4.262109,0.13486437,1.9311934,-4.6075163,-2.5180511,3.7856286,-0.88834697,3.0621836,-3.4684432,0.44792196,4.9277563,1.7851748,1.7041532,-0.917112,3.7592313,-1.3048613,-1.116238,0.38285503,-2.0810595,0.9320823,-2.6547852,-3.2960951,-2.0412486,0.72061175,1.9330437,0.3972183,-2.0191922,6.2936087,-1.1186134,4.08248,-5.5688677,-3.2896576,-3.3213491,-4.6317253,-2.7087011,3.014597,-3.1642447,0.34375918,2.8366442,1.459682,1.4153323,0.45205542,1.9525179,2.8603768,-2.6793737,0.6500107,-2.824524,0.20196429,2.1296182,5.5868964,1.3555409,-0.7584212,2.7101831,2.1524308,-0.6896692,-1.0070072,0.41644466,1.1520305,-3.1561053,-3.58605,1.4808102,-5.903012,-0.5495789,-3.4415095,-6.458873,1.724601,7.7841387,-4.6412363,-5.0095196,-1.2750616,0.9804934,1.3179492,9.360924,1.1527427,-2.5906644,-1.8570411,1.8409708,-2.3014698,2.8550482,-3.0407097,-1.3391509,-1.3446218,-1.6552535,6.0411153,1.1485597,-1.6452216,-3.545696,-0.35139108,-0.26401883,-0.38358214,1.3331475,0.031740203,0.6546792,1.658574,1.029182,1.4359641,-0.3301258,-3.62615,-3.108766,0.05386004,-1.8517559,-0.43239465,5.792084,-2.02789,-0.72152776,2.7757335,0.81615245,0.43171784,1.4986926,-1.615322,-1.2209901,0.34618035,3.953944,-4.7207756,-7.8183775
0.5688626,0.624346,0.3997665,-0.7165054,1.1589304,-0.86047846,0.006653866,-1.316265,0.7339644,-0.19579916,0.4303803,0.40022665,0.32102802,-0.2924769,-0.621715,-0.07327828,0.84186053,-0.96045345,-0.5046255,0.065490365,0.36762926,0.60160494,-0.5312332,0.09650693,0.43667507,-0.47836298,0.62446153,-0.19065931,-0.08392832,0.8874177,0.5765686,1.1201293,0.30862936,0.42807183,0.11608898,-0.21270478,-0.61474335,0.21425724,0.47277564,-0.8808357,0.0373015,1.6366646,0.580699,-0.018600171,-0.4627913,0.6485121,0.2933173,0.5318471,-0.18458456,-0.46615818,-0.004053004,1.8183876,-0.58754015,-0.2653489,0.17306681,-0.47257596,0.33669972,0.3276389,-0.134662,0.054114155,0.5072633,-1.3595014,-0.11358193,0.46384808,0.47033554,-0.6448783,-1.1371409,0.19508955,0.45072955,0.52825725,0.36696804,0.09094863,0.048687354,0.16315904,0.20012277,0.07420546,-0.5378697,1.8846664,-0.5797839,0.83307135,-0.66435057,0.5139719,0.43077084,-0.041513283,-0.27048245,0.4124,-0.5956861,0.4532147,-0.011317976,0.63803875,-0.28524786,-0.9866967,-0.8913011,1.9768896,0.072138585,-0.039959267,0.39736092,-0.16547367,0.24438843,0.028118629,-0.61413366,-0.41200784,0.2879266,-0.47385737,0.5054887,-1.3732177,-1.1533694,-0.07046426,-2.76148,0.7378781,-0.68312067,0.9003885,0.7112393,-0.24338533,0.92525595,-0.3255036,1.4534194,1.7495155,-0.6004658,-0.34955063,-0.9523253,0.519071,0.50985885,0.62681,1.2400492,-0.47033045,0.027271971,-0.5611281
